experiment_id,experiment_name,model,dist_model,num_taxa,distance,length,alpha,ics_prop,replicate,pipeline,rf_distance,nrf_distance,best_model_bic,gamma_alpha
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,54,MSA+ML,0,0.0,LG+G4,2.6004
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,55,MSA+ML,8,0.137931,LG+G4,2.7021
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,56,MSA+ML,0,0.0,Q.PFAM+G4,2.542
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,57,MSA+ML,4,0.068966,LG+G4,3.0606
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,58,MSA+ML,8,0.137931,LG+G4,3.1025
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,59,MSA+ML,6,0.103448,LG+G4,2.7129
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,60,MSA+ML,4,0.068966,LG+G4,2.759
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,61,MSA+ML,8,0.137931,LG+G4,2.4346
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,62,MSA+ML,6,0.103448,LG+G4,2.9644
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,63,MSA+ML,2,0.034483,LG+I+G4,2.8744
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,64,MSA+ML,10,0.172414,LG+G4,2.5112
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,65,MSA+ML,4,0.068966,Q.PFAM+G4,2.6375
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,66,MSA+ML,2,0.034483,LG+G4,2.7605
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,67,MSA+ML,2,0.034483,LG+G4,2.5169
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,68,MSA+ML,6,0.103448,LG+G4,2.6786
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,69,MSA+ML,0,0.0,LG+G4,2.9906
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,70,MSA+ML,2,0.034483,LG+G4,3.073
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,71,MSA+ML,0,0.0,LG+G4,2.4638
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,72,MSA+ML,2,0.034483,LG+G4,3.8133
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,73,MSA+ML,2,0.034483,LG+G4,2.5718
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,74,MSA+ML,0,0.0,LG+G4,3.0543
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,75,MSA+ML,4,0.068966,LG+G4,2.8779
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,76,MSA+ML,0,0.0,LG+G4,2.5825
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,77,MSA+ML,2,0.034483,LG+G4,3.2668
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,78,MSA+ML,0,0.0,LG+G4,2.8327
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,79,MSA+ML,8,0.137931,LG+G4,3.1993
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,80,MSA+ML,4,0.068966,LG+G4,2.8368
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,81,MSA+ML,0,0.0,LG+G4,3.1573
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,82,MSA+ML,0,0.0,LG+G4,2.9601
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,83,MSA+ML,4,0.068966,LG+G4,2.6832
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,84,MSA+ML,8,0.137931,LG+G4,3.132
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,85,MSA+ML,4,0.068966,LG+G4,2.7722
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,86,MSA+ML,0,0.0,LG+G4,2.7095
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,87,MSA+ML,0,0.0,LG+G4,3.0227
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,88,MSA+ML,6,0.103448,LG+G4,3.2999
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,89,MSA+ML,2,0.034483,LG+G4,2.7164
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,1000,2.0,0.0,90,MSA+ML,0,0.0,LG+G4,2.7283
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,91,MSA+ML,12,0.206897,Q.PFAM+G4,3.931
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,92,MSA+ML,18,0.310345,Q.PFAM+G4,3.3987
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,93,MSA+ML,8,0.137931,LG+G4,6.2661
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,94,MSA+ML,10,0.172414,Q.PFAM+G4,3.7078
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,95,MSA+ML,12,0.206897,LG+G4,2.8824
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,96,MSA+ML,2,0.034483,LG+G4,2.8008
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,97,MSA+ML,12,0.206897,LG+G4,3.9452
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,98,MSA+ML,26,0.448276,LG+G4,3.5436
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,99,MSA+ML,14,0.241379,LG+G4,2.1476
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,100,MSA+ML,34,0.586207,Q.PFAM+G4,2.7087
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,1,MSA+ML,14,0.241379,LG+G4,2.555
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,2,MSA+ML,8,0.137931,LG+G4,3.2849
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,3,MSA+ML,10,0.172414,LG+G4,2.1858
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,4,MSA+ML,14,0.241379,Q.PFAM+G4,2.7129
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,5,MSA+ML,14,0.241379,Q.PFAM+G4,4.0471
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,6,MSA+ML,28,0.482759,Q.PFAM+G4,5.604
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,7,MSA+ML,14,0.241379,LG+G4,2.6782
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,8,MSA+ML,14,0.241379,Q.PFAM+G4,3.312
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,9,MSA+ML,30,0.517241,LG+G4,4.4733
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,10,MSA+ML,12,0.206897,LG+G4,3.4131
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,11,MSA+ML,24,0.413793,LG+G4,2.614
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,12,MSA+ML,26,0.448276,LG+G4,3.2341
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,13,MSA+ML,30,0.517241,LG+G4,2.6859
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,14,MSA+ML,22,0.37931,LG+G4,2.3207
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,15,MSA+ML,24,0.413793,LG+R2,
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,16,MSA+ML,10,0.172414,LG+G4,2.3712
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,17,MSA+ML,12,0.206897,LG+G4,2.2214
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,18,MSA+ML,18,0.310345,LG+G4,3.291
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,19,MSA+ML,18,0.310345,LG+G4,2.5366
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,20,MSA+ML,10,0.172414,LG+G4,3.124
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,21,MSA+ML,10,0.172414,LG+G4,3.1412
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,22,MSA+ML,10,0.172414,Q.PFAM+G4,2.3216
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,23,MSA+ML,10,0.172414,LG+G4,3.0724
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,24,MSA+ML,14,0.241379,Q.PFAM+R2,
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,25,MSA+ML,22,0.37931,LG+G4,2.9531
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,26,MSA+ML,12,0.206897,LG+G4,1.8735
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,27,MSA+ML,14,0.241379,LG+G4,2.3022
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,28,MSA+ML,20,0.344828,LG+G4,3.3596
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,29,MSA+ML,8,0.137931,LG+G4,3.667
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,30,MSA+ML,28,0.482759,VT+G4,3.0471
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,31,MSA+ML,22,0.37931,LG+G4,2.4435
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,32,MSA+ML,14,0.241379,LG+G4,2.1808
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,33,MSA+ML,6,0.103448,Q.PFAM+G4,4.2856
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,34,MSA+ML,28,0.482759,LG+G4,3.1978
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,35,MSA+ML,24,0.413793,LG+G4,2.2021
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,36,MSA+ML,20,0.344828,LG+G4,2.1249
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,37,MSA+ML,18,0.310345,Q.PFAM+G4,3.2959
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,38,MSA+ML,40,0.689655,VT+G4,3.1076
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,39,MSA+ML,20,0.344828,LG+G4,3.5745
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,40,MSA+ML,0,0.0,LG+G4,2.9987
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,41,MSA+ML,16,0.275862,LG+G4,2.4636
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,42,MSA+ML,18,0.310345,Q.PFAM+G4,3.4571
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,43,MSA+ML,12,0.206897,LG+G4,5.4076
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,44,MSA+ML,28,0.482759,LG+G4,3.5294
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,45,MSA+ML,12,0.206897,Q.PFAM+G4,3.4881
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,46,MSA+ML,10,0.172414,LG+G4,2.3523
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,47,MSA+ML,24,0.413793,LG+G4,3.0296
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,48,MSA+ML,10,0.172414,LG+G4,2.2074
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,49,MSA+ML,26,0.448276,LG+G4,2.8453
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,50,MSA+ML,16,0.275862,LG+G4,2.4229
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,51,MSA+ML,28,0.482759,LG+G4,2.0132
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,52,MSA+ML,10,0.172414,Q.PFAM+G4,3.8693
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,53,MSA+ML,34,0.586207,LG+G4,1.7439
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,54,MSA+ML,2,0.034483,LG+G4,2.3722
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,55,MSA+ML,46,0.793103,LG+G4,2.6655
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,56,MSA+ML,6,0.103448,Q.PFAM+G4,2.2317
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,57,MSA+ML,16,0.275862,LG+G4,2.6693
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,58,MSA+ML,26,0.448276,LG+G4,2.7213
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,59,MSA+ML,12,0.206897,LG+G4,3.2548
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,60,MSA+ML,16,0.275862,Q.PFAM+G4,2.0031
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,61,MSA+ML,18,0.310345,LG+G4,2.5699
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,62,MSA+ML,14,0.241379,LG+G4,2.3646
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,63,MSA+ML,6,0.103448,LG+G4,2.418
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,64,MSA+ML,18,0.310345,LG+G4,1.8357
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,65,MSA+ML,34,0.586207,Q.PFAM+G4,2.1631
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,66,MSA+ML,24,0.413793,LG+G4,2.4817
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,67,MSA+ML,30,0.517241,LG+G4,2.5061
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,68,MSA+ML,48,0.827586,VT+R2,
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,69,MSA+ML,26,0.448276,VT+I+G4,3.9315
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,70,MSA+ML,14,0.241379,LG+G4,2.2544
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,71,MSA+ML,30,0.517241,LG+G4,2.1785
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,72,MSA+ML,38,0.655172,Q.YEAST+G4,2.2609
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,73,MSA+ML,24,0.413793,LG+G4,2.3889
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,74,MSA+ML,24,0.413793,LG+G4,2.9591
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,75,MSA+ML,16,0.275862,LG+G4,3.1672
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,76,MSA+ML,16,0.275862,LG+G4,2.707
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,77,MSA+ML,22,0.37931,LG+G4,3.4267
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,78,MSA+ML,26,0.448276,LG+G4,1.6289
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,79,MSA+ML,46,0.793103,LG+G4,3.4305
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,80,MSA+ML,22,0.37931,LG+G4,2.1593
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,81,MSA+ML,26,0.448276,LG+R2,
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,82,MSA+ML,34,0.586207,VT+G4,2.911
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,83,MSA+ML,10,0.172414,LG+G4,3.0079
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,84,MSA+ML,12,0.206897,LG+G4,2.4103
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,85,MSA+ML,16,0.275862,Q.PFAM+G4,2.788
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,86,MSA+ML,8,0.137931,LG+G4,2.6746
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,87,MSA+ML,14,0.241379,LG+G4,2.9104
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,88,MSA+ML,12,0.206897,LG+G4,2.4287
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,89,MSA+ML,8,0.137931,LG+G4,2.4446
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,100,2.0,0.0,90,MSA+ML,16,0.275862,Q.PFAM+G4,3.3972
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,91,MSA+ML,8,0.137931,LG+G4,2.8911
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,92,MSA+ML,16,0.275862,LG+I+G4,3.4134
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,93,MSA+ML,8,0.137931,LG+G4,3.0833
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,94,MSA+ML,10,0.172414,LG+I+G4,2.6889
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,95,MSA+ML,4,0.068966,LG+G4,2.5092
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,96,MSA+ML,2,0.034483,LG+G4,2.4331
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,97,MSA+ML,4,0.068966,LG+G4,3.1196
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,98,MSA+ML,4,0.068966,LG+G4,2.944
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,99,MSA+ML,0,0.0,Q.PFAM+G4,2.6385
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,100,MSA+ML,2,0.034483,LG+G4,3.22
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,1,MSA+ML,0,0.0,LG+G4,2.4563
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,2,MSA+ML,0,0.0,LG+G4,2.6543
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,3,MSA+ML,4,0.068966,LG+G4,2.7569
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,4,MSA+ML,8,0.137931,LG+G4,3.3814
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,5,MSA+ML,2,0.034483,LG+G4,2.7253
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,6,MSA+ML,6,0.103448,LG+G4,2.7101
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,7,MSA+ML,12,0.206897,LG+G4,2.4923
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,8,MSA+ML,8,0.137931,LG+G4,2.5078
Exp5_Gamma,Exp5: Gamma Distance (gamma_poisson),LG+G4,gamma_poisson,32,2.0,500,2.0,0.0,9,MSA+ML,2,0.034483,LG+G4,2.7577
